doctor_id,title,name,city1,city2,region,specialization,reviews,newest_review_date,telemedicine,price,url,fetch_time
120677,Dra.,Maria Fernanda Gagliano Xisto,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,2.0,2019-10-07T11:45:27-03:00,0,,http://www.doctoralia.com.br/maria-fernanda-gagliano-xisto,2022-10-28 18:35:20
27562,Dra.,Manuela Gurgel,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,2.0,2018-03-12T21:31:56-03:00,0,450,http://www.doctoralia.com.br/manuela-gurgel,2022-10-28 18:35:21
286431,Dra.,Amanda Vianna Coppola,"Santo André, SP",santo-andre-sp,sao-paulo-sp,ginecologista,2.0,2019-05-28T16:53:01-03:00,0,,http://www.doctoralia.com.br/amanda-vianna-coppola,2022-10-28 18:35:23
368145,Dr.,Jeffrey Frederico Lui Filho,Votorantim,votorantim,sao-paulo-sp,ginecologista,11.0,2022-06-24T14:40:25-03:00,0,,http://www.doctoralia.com.br/jeffrey-frederico-lui-filho,2022-10-28 18:35:25
25291,,Mauro Sancovski,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,3.0,2021-08-24T08:46:29-03:00,0,,http://www.doctoralia.com.br/mauro-sancovski,2022-10-28 18:35:27
314442,Dra.,Cristina Etsuko Kayano,Barueri,barueri,,ginecologista,9.0,2022-03-18T23:21:21-03:00,0,,http://www.doctoralia.com.br/cristina-etsuko-kayano,2022-10-28 18:35:27
12106,Dr.,Fernando Andrade Maistro,Apucarana,apucarana,,ginecologista,17.0,2022-01-28T12:36:49-03:00,0,,http://www.doctoralia.com.br/fernando-andrade-maistro,2022-10-28 18:35:32
476647,Dra.,Tânia Mara Vieira Santos,Imperatriz,imperatriz,,ginecologista,5.0,2021-04-03T09:12:14-03:00,0,,http://www.doctoralia.com.br/tania-mara-vieira-santos,2022-10-28 18:35:33
457591,Dra.,Raquel Carneiro Carvalho,Goiânia,goiania,goias-go,ginecologista,5.0,2016-12-27T13:47:31-02:00,0,350,http://www.doctoralia.com.br/raquel-carneiro-carvalho-2,2022-10-28 18:35:35
156174,Dr.,Enio Peres Dos Santos,Brasília,brasilia,,ginecologista,9.0,2022-08-19T19:40:18-03:00,0,,http://www.doctoralia.com.br/enio-peres-dos-santos,2022-10-28 18:35:38
395007,Dr.,Carlo Cesar Mungo,Sinop,sinop,mato-grosso-mt,ginecologista,4.0,2019-07-09T11:58:42-03:00,0,,http://www.doctoralia.com.br/carlo-cesar-mungo,2022-10-28 18:35:39
319016,Dra.,Cristina Maciokas,Nova Iguaçu,nova-iguacu,,ginecologista,26.0,2020-05-08T14:33:55-03:00,0,,http://www.doctoralia.com.br/cristina-maciokas,2022-10-28 18:35:39
391235,Dr.,Bruno Passos De Souza Carneiro,Brasília,brasilia,,ginecologista,13.0,2019-06-07T14:50:02-03:00,0,,http://www.doctoralia.com.br/bruno-passos-de-souza-carneiro,2022-10-28 18:35:42
273362,Dra.,Juliana Dos Reis,Joinville,joinville,,ginecologista,9.0,2021-07-23T13:39:59-03:00,0,,http://www.doctoralia.com.br/juliana-dos-reis,2022-10-28 18:35:43
420589,Dra.,Salua Calil,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,8.0,2022-06-20T14:56:09-03:00,0,,http://www.doctoralia.com.br/salua-calil,2022-10-28 18:35:46
182386,Dr.,Tobias Santos Germano Da Silva,Natal,natal,rio-grande-do-norte-rn,ginecologista,25.0,2021-06-22T17:30:33-03:00,0,,http://www.doctoralia.com.br/tobias-santos-germano-da-silva,2022-10-28 18:35:47
77037,Dra.,Bianca Regina Silva Da Cunha,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,6.0,2021-03-08T22:10:47-03:00,0,,http://www.doctoralia.com.br/bianca-regina-silva-da-cunha,2022-10-28 18:35:53
243716,Dra.,Aline Zyman De Andrade,Ribeirão Preto,ribeirao-preto,,ginecologista,16.0,2022-08-30T19:39:38-03:00,0,,http://www.doctoralia.com.br/aline-zyman-de-andrade,2022-10-28 18:35:55
745725,Dra.,Adelma Barbosa,Ceilândia,ceilandia,distrito-federal-df,ginecologista,14.0,2022-05-19T20:06:16-03:00,0,,http://www.doctoralia.com.br/adelma-barbosa,2022-10-28 18:35:58
521413,Dra.,Lorenna Belladonna,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,8.0,2021-01-04T15:31:16-03:00,0,,http://www.doctoralia.com.br/lorenna-belladonna,2022-10-28 18:36:00
518230,Dra.,Nathalia De Morais Coutinho,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,12.0,2021-12-16T14:27:15-03:00,0,,http://www.doctoralia.com.br/nathalia-de-morais-coutinho,2022-10-28 18:36:03
40366,Dra.,Paula Campos Barroso Perrout,Ipatinga,ipatinga,minas-gerais-mg,ginecologista,4.0,2022-08-01T18:56:44-03:00,0,,http://www.doctoralia.com.br/paula-campos-barroso-perrout,2022-10-28 18:36:04
44916,Dra.,Michelle Safatle Barros Pinheiro,Goiânia,goiania,,ginecologista,13.0,2016-05-18T16:11:37-03:00,0,,http://www.doctoralia.com.br/michelle-safatle-barros-pinheiro,2022-10-28 18:36:05
470952,Dra.,Ivete De Avila,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,20.0,2021-01-27T21:03:50-03:00,0,,http://www.doctoralia.com.br/ivete-de-avila,2022-10-28 18:36:06
298677,Dra.,Teresa Neuma De Oliveira Carvalho,Estância,simao-dias,sergipe-se,ginecologista,17.0,2022-08-30T21:32:26-03:00,0,,http://www.doctoralia.com.br/teresa-neuma-de-oliveira-carvalho-2,2022-10-28 18:36:09
434996,Dr.,Jorge Valente,Salvador,salvador,,ginecologista,11.0,2020-11-29T19:22:54-03:00,0,,http://www.doctoralia.com.br/jorge-valente,2022-10-28 18:36:09
290951,Dra.,Andrea Novaes,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2014-08-20T04:32:57-03:00,0,,http://www.doctoralia.com.br/andrea-novaes,2022-10-28 18:36:13
123397,Dra.,Marina De Melo Mendes,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2017-09-25T01:44:22-03:00,0,,http://www.doctoralia.com.br/marina-de-melo-mendes,2022-10-28 18:36:14
385053,Dr.,Marcelo Costa Ferreira,Florianópolis,florianopolis,,ginecologista,2.0,2018-06-07T23:40:03-03:00,0,,http://www.doctoralia.com.br/marcelo-costa-ferreira,2022-10-28 18:36:17
128866,Dra.,Keila Veludo Santos,São Paulo,sao-paulo,,ginecologista,2.0,2018-12-18T00:12:22-02:00,0,,http://www.doctoralia.com.br/keila-veludo-santos,2022-10-28 18:36:18
202219,Dra.,Kelly Alessandra Tavares,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2019-01-02T15:14:18-02:00,0,,http://www.doctoralia.com.br/kelly-alessandra-tavares,2022-10-28 18:36:21
391654,Dra.,Eliane Cerqueira Leite Guerra,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,6.0,2021-11-16T14:32:13-03:00,0,,http://www.doctoralia.com.br/eliane-cerqueira-leite-guerra,2022-10-28 18:36:23
154583,Dra.,Natali Maria Alves,Brasília,brasilia,,ginecologista,2.0,2019-03-13T21:11:13-03:00,0,,http://www.doctoralia.com.br/natali-maria-alves,2022-10-28 18:36:25
14704,Dr.,Raimundo Jovita,Imperatriz,imperatriz,maranhao-ma,ginecologista,4.0,2018-12-19T19:50:11-02:00,0,350,http://www.doctoralia.com.br/raimundo-jovita,2022-10-28 18:36:26
282764,Dra.,Kathiane Lustosa Augusto,Fortaleza,fortaleza,ceara-ce,ginecologista,4.0,2021-06-01T14:31:55-03:00,0,,http://www.doctoralia.com.br/kathiane-lustosa-augusto,2022-10-28 18:36:27
337265,Dra.,Patrícia Da Cunha Cavalcanti Alarcão,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,13.0,2021-03-08T12:49:37-03:00,0,,http://www.doctoralia.com.br/patricia-da-cunha-cavalcanti-alarcao,2022-10-28 18:36:29
424781,Dr.,Antônio Sérgio Gomes Veludo,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,6.0,2022-08-03T20:14:12-03:00,0,,http://www.doctoralia.com.br/antonio-sergio-gomes-veludo,2022-10-28 18:36:29
621296,Dr.,Cleandro Patussi,Curitiba,curitiba,parana-pr,ginecologista,2.0,2020-08-20T15:44:30-03:00,0,250,http://www.doctoralia.com.br/cleandro-patussi,2022-10-28 18:36:32
745057,Dra.,Luana Carla Dos Santos,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,3.0,2022-08-20T20:59:45-03:00,0,Consultar valores,http://www.doctoralia.com.br/luana-carla-dos-santos,2022-10-28 18:36:32
182155,Dr.,Luiz Renato De Araujo Costa,Curitiba,curitiba,,ginecologista,5.0,2016-05-16T04:07:33-03:00,0,,http://www.doctoralia.com.br/luiz-renato-de-araujo-costa,2022-10-28 18:36:35
421017,Dra.,Eveline Girão  Bezerra De Oliveira,Fortaleza,fortaleza,,ginecologista,54.0,2022-09-27T14:41:15-03:00,0,,http://www.doctoralia.com.br/eveline-girao-bezerra-de-oliveira,2022-10-28 18:36:40
291753,Dra.,Izabella Rios,Porto Alegre,porto-alegre,rio-grande-do-sul-rs,ginecologista,7.0,2020-05-20T10:58:51-03:00,0,,http://www.doctoralia.com.br/izabella-rios,2022-10-28 18:36:43
150232,,Bruno Fernando Carrijo Monteiro,Rio de Janeiro,rio-de-janeiro,,ginecologista,4.0,2018-10-30T23:33:25-03:00,0,,http://www.doctoralia.com.br/bruno-fernando-carrijo-monteiro,2022-10-28 18:36:46
101171,Dr.,Marcelo Pellissier Junior,São José dos Campos,sao-jose-dos-campos,,ginecologista,8.0,2021-01-19T12:34:11-03:00,0,200,http://www.doctoralia.com.br/marcelo-pellissier-junior-2,2022-10-28 18:36:48
304756,Dra.,Janifer Sewruk Trizi,Santo André,santo-andre,sao-paulo-sp,ginecologista,24.0,2021-03-15T18:41:48-03:00,0,,http://www.doctoralia.com.br/janifer-sewruk-trizi-3,2022-10-28 18:36:50
256273,Dr.,Joao Fernando Caffaro Gois Filho,Londrina,londrina,,ginecologista,53.0,2022-06-30T09:18:58-03:00,0,,http://www.doctoralia.com.br/joao-fernando-caffaro-gois-filho,2022-10-28 18:36:52
342889,Dra.,Margareth Ogliari Arruda Correia,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,6.0,2021-05-10T18:41:20-03:00,0,550,http://www.doctoralia.com.br/margareth-ogliari-arruda-correia,2022-10-28 18:36:53
570602,Dra.,Mariana Matias Diniz Brito,Goiânia,goiania,goias-go,ginecologista,31.0,2022-08-23T20:33:28-03:00,0,150,http://www.doctoralia.com.br/mariana-matias-diniz-brito,2022-10-28 18:36:55
68952,Dra.,Marta Coutinho Godinho,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,17.0,2021-07-15T19:10:08-03:00,0,,http://www.doctoralia.com.br/marta-coutinho-godinho,2022-10-28 18:36:57
248719,Dr.,Mario Sergio Egashira,Suzano,suzano,,ginecologista,17.0,2021-07-16T13:38:32-03:00,0,,http://www.doctoralia.com.br/mario-sergio-egashira,2022-10-28 18:36:59
40003,Dra.,Roseli Luisa Santana Aragão,São Luís,sao-luis,maranhao-ma,ginecologista,8.0,2016-02-22T19:39:34-03:00,0,150,http://www.doctoralia.com.br/roseli-luisa-santana-aragao,2022-10-28 18:37:02
34464,Dra.,Marina Ávila,Recife,recife,,mastologista,14.0,2020-03-29T17:39:40-03:00,0,,http://www.doctoralia.com.br/marina-avila,2022-10-28 18:37:03
446326,Dra.,Thais Vitti Bedran De Castro,São José do Rio Preto,sao-jose-do-rio-preto,sao-paulo-sp,ginecologista,2.0,2020-08-28T13:42:12-03:00,0,300,http://www.doctoralia.com.br/thais-vitti-bedran-de-castro,2022-10-28 18:37:07
44416,Dra.,Camila Beatriz Costa Prado,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,2.0,2021-04-27T11:43:48-03:00,0,120,http://www.doctoralia.com.br/camila-beatriz-costa-prado,2022-10-28 18:37:09
156248,Prof.,Marco Aurelio Martins De Souza,Montes Claros,montes-claros,minas-gerais-mg,ginecologista,3.0,2022-02-08T21:19:30-03:00,0,450,http://www.doctoralia.com.br/marco-aurelio-martins-de-souza,2022-10-28 18:37:13
236468,Dra.,Alrinete Araujo Leite,São Luís,sao-luis,maranhao-ma,ginecologista,2.0,2021-01-03T12:46:46-03:00,0,300,http://www.doctoralia.com.br/alrinete-araujo-leite,2022-10-28 18:37:14
545720,Dra.,Melissa De Castro Abelha Rosado,Brasília,brasilia,distrito-federal-df,ginecologista,1.0,2020-04-16T20:55:19-03:00,0,300,http://www.doctoralia.com.br/melissa-de-castro-abelha-rosado,2022-10-28 18:37:19
700642,Dr.,Rubens Brocco Dolce,Barueri,barueri,sao-paulo-sp,ginecologista,2.0,2019-11-16T13:45:41-03:00,0,450,http://www.doctoralia.com.br/rubens-brocco-dolce-3,2022-10-28 18:37:21
770274,Dr.,João Paulo Bracci Lopes,Goiânia,goiania,goias-go,ginecologista,3.0,2022-10-20T12:23:57-03:00,0,300,http://www.doctoralia.com.br/joao-paulo-bracci-lopes,2022-10-28 18:37:23
188162,Dr.,Fernando Capuano,Guarapuava,guarapuava,parana-pr,ginecologista,1.0,2020-06-22T09:29:45-03:00,0,250,http://www.doctoralia.com.br/fernando-capuano,2022-10-28 18:37:25
33992,Dra.,Ana Maria Siqueira Domingues,Guarulhos,guarulhos,,ginecologista,35.0,2022-10-13T09:48:17-03:00,0,,http://www.doctoralia.com.br/ana-maria-siqueira-domingues,2022-10-28 18:37:26
607205,Dra.,Caroline Melo Magnani,São Paulo,campinas,sao-paulo-sp,ginecologista,2.0,2020-03-16T16:43:26-03:00,0,,http://www.doctoralia.com.br/caroline-melo-magnani,2022-10-28 18:37:28
195340,Dr.,Gabriel Bittencourt Correia ,Salvador,salvador,,ginecologista,20.0,2019-10-27T03:52:16-03:00,0,,http://www.doctoralia.com.br/gabriel-bittencourt-correia,2022-10-28 18:37:29
193787,Dr.,Gabriel Martins Cruz Campos,Belo Horizonte,belo-horizonte,,ginecologista,8.0,2022-04-16T17:31:45-03:00,0,,http://www.doctoralia.com.br/gabriel-martins-cruz-campos,2022-10-28 18:37:29
277776,Dra.,Mariana Cunha De Andrade,Uberlândia,uberlandia,minas-gerais-mg,ginecologista,9.0,2022-09-20T12:51:54-03:00,0,120,http://www.doctoralia.com.br/mariana-cunha-de-andrade,2022-10-28 18:37:31
662238,Dr.,Almir Filipe Veloso,Brasília,brasilia,distrito-federal-df,ginecologista,10.0,2022-06-02T12:09:26-03:00,0,,http://www.doctoralia.com.br/almir-filipe-veloso,2022-10-28 18:37:33
206632,Dra.,Giselle Maximo,São José dos Campos,sao-jose-dos-campos,,ginecologista,72.0,2022-08-06T11:03:14-03:00,0,,http://www.doctoralia.com.br/giselle-maximo,2022-10-28 18:37:33
172531,Dr.,Antonio Fernandes Filho,São Caetano do Sul,sao-caetano-do-sul,sao-paulo-sp,ginecologista,33.0,2022-09-26T10:41:14-03:00,0,,http://www.doctoralia.com.br/antonio-fernandes-filho,2022-10-28 18:37:35
470728,Dra.,Flavia Menezes Rodrigues,Rio de Janeiro,rio-de-janeiro,,ginecologista,8.0,2020-02-14T20:40:29-03:00,0,,http://www.doctoralia.com.br/flavia-menezes-rodrigues-2,2022-10-28 18:37:38
266521,Dr.,Luiz Carlos Pinheiro,Goiânia,goiania,,ginecologista,74.0,2022-05-27T14:58:53-03:00,0,,http://www.doctoralia.com.br/luiz-carlos-pinheiro,2022-10-28 18:37:39
143173,Dra.,Lia Serpa Broenn,Teresópolis,teresopolis,,ginecologista,9.0,2018-04-20T16:06:04-03:00,0,,http://www.doctoralia.com.br/lia-serpa-broenn,2022-10-28 18:37:43
494933,Dra.,Elva Cristina Passos Leandro,Salvador,salvador,bahia-ba,ginecologista,8.0,2020-12-17T08:11:00-03:00,0,,http://www.doctoralia.com.br/elva-cristina-passos-leandro,2022-10-28 18:37:45
649698,Dra.,Iane Erica Travessa Latado,Salvador,salvador,bahia-ba,ginecologista,1.0,2019-09-11T10:56:39-03:00,0,100,http://www.doctoralia.com.br/iane-erica-travessa-latado,2022-10-28 18:37:48
696134,Dr.,Rodrigo Antonio Ribeiro De Souza Nogueira,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,1.0,2020-06-16T10:33:44-03:00,0,300,http://www.doctoralia.com.br/rodrigo-antonio-ribeiro-de-souza-nogueira,2022-10-28 18:37:49
83701,Dr.,Rafael Costa Hime,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,1.0,2019-10-01T12:51:42-03:00,0,350,http://www.doctoralia.com.br/rafael-costa-hime,2022-10-28 18:37:51
609069,Dra.,Daiene C Casagrande,Curitiba,curitiba,parana-pr,ginecologista,1.0,2020-03-02T12:50:46-03:00,0,300,http://www.doctoralia.com.br/daiene-c-casagrande,2022-10-28 18:37:53
131669,Dra.,Marianna Zambelli,Brasília,brasilia,distrito-federal-df,ginecologista,1.0,2017-10-18T21:08:21-02:00,0,400,http://www.doctoralia.com.br/marianna-zambelli,2022-10-28 18:37:54
428702,Dra.,Eliete Goncalves Brandao ,Volta Redonda,volta-redonda,rio-de-janeiro-rj,ginecologista,2.0,2016-01-16T18:38:47-02:00,0,,http://www.doctoralia.com.br/eliete-goncalves-brandao-2,2022-10-28 18:37:55
637823,Dra.,Tainã Tochetto,Medianeira,medianeira,parana-pr,ginecologista,4.0,2020-08-07T19:41:21-03:00,0,,http://www.doctoralia.com.br/taina-tochetto,2022-10-28 18:37:58
429299,Dra.,Daniele Correa Guimaraes,Montes Claros,montes-claros,minas-gerais-mg,ginecologista,4.0,2021-06-01T01:23:10-03:00,0,,http://www.doctoralia.com.br/daniele-correa-guimaraes,2022-10-28 18:37:59
433059,Dr.,Diogo Antonio Morato Mastrorocco,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2019-06-14T19:21:22-03:00,0,,http://www.doctoralia.com.br/diogo-antonio-morato-mastrorocco,2022-10-28 18:38:00
95707,Dra.,Lilian Di Domenico Camargo,Florianópolis,florianopolis,,ginecologista,11.0,2022-07-07T10:45:08-03:00,0,,http://www.doctoralia.com.br/lilian-di-domenico-camargo,2022-10-28 18:38:03
351041,Dr.,Ilveu Dias,Belo Horizonte,belo-horizonte,,ginecologista,45.0,2021-04-20T10:20:48-03:00,0,,http://www.doctoralia.com.br/ilveu-dias,2022-10-28 18:38:05
421145,Dr.,Thelmo Sym,Rio de Janeiro,rio-de-janeiro,,ginecologista,27.0,2020-02-17T17:00:53-03:00,0,,http://www.doctoralia.com.br/thelmo-sym,2022-10-28 18:38:07
465660,Dr.,Adriano Sampaio Zaquine,Duque de Caxias,duque-de-caxias,,ginecologista,47.0,2022-06-25T14:26:23-03:00,0,,http://www.doctoralia.com.br/adriano-sampaio-zaquine,2022-10-28 18:38:07
283649,Dra.,Vivian Livramento Ladeira,Contagem,contagem,,ginecologista,6.0,2018-12-06T18:58:47-02:00,0,,http://www.doctoralia.com.br/vivian-livramento-ladeira,2022-10-28 18:38:10
79159,Dr.,Fabio Sakae Kuteken,São Paulo,sao-paulo,,ginecologista,12.0,2019-08-31T11:41:22-03:00,0,,http://www.doctoralia.com.br/fabio-sakae-kuteken,2022-10-28 18:38:11
211070,Dr.,Oscar Figueira Junior ,Rio de Janeiro,rio-de-janeiro,,ginecologista,30.0,2021-09-16T12:56:45-03:00,0,,http://www.doctoralia.com.br/oscar-figueira-junior,2022-10-28 18:38:13
649956,Dra.,Jerusa Mendes,Limeira,limeira,sao-paulo-sp,ginecologista,5.0,2022-08-11T20:57:12-03:00,0,250,http://www.doctoralia.com.br/jerusa-mendes,2022-10-28 18:38:17
468407,Dr.,Diógenes Junqueira De Morais,Goiânia,goiana,goias-go,ginecologista,14.0,2019-01-15T16:32:40-02:00,0,,http://www.doctoralia.com.br/diogenes-junqueira-de-morais,2022-10-28 18:38:19
88315,Dra.,Maria Tereza Ribeiro Alves Ferreira,Rio de Janeiro,duque-de-caxias,rio-de-janeiro-rj,ginecologista,2.0,2021-06-26T15:32:04-03:00,0,390,http://www.doctoralia.com.br/maria-tereza-ribeiro-alves-ferreira,2022-10-28 18:38:23
696590,Dra.,Raquel Moro,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2020-07-21T07:50:29-03:00,0,700,http://www.doctoralia.com.br/raquel-moro-2,2022-10-28 18:38:25
132256,Dra.,Gisele Rocha Corrêa,Belo Horizonte,belo-horizonte,,ginecologista,11.0,2018-10-30T17:58:02-03:00,0,,http://www.doctoralia.com.br/gisele-rocha-correa,2022-10-28 18:38:28
694456,Dra.,Francisca Beltrão Rosas,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,22.0,2022-07-21T17:02:21-03:00,0,350,http://www.doctoralia.com.br/francisca-beltrao-rosas-2,2022-10-28 18:38:28
147000,Dra.,Rosielle Trombetta,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,19.0,2022-07-04T13:41:48-03:00,0,,http://www.doctoralia.com.br/rosielle-trombetta,2022-10-28 18:38:31
418861,Dra.,Sany Rose Bevervanso Ferrarese,Araçatuba,aracatuba,,ginecologista,9.0,2021-05-12T10:30:07-03:00,0,,http://www.doctoralia.com.br/sany-rose-bevervanso-ferrarese-2,2022-10-28 18:38:32
39316,Dr.,Rufino Dominguez Lopes,São Paulo,sao-paulo,,ginecologista,11.0,2022-10-19T10:02:59-03:00,0,,http://www.doctoralia.com.br/rufino-dominguez-lopes-2,2022-10-28 18:38:34
313774,Dra.,Adriana Busch Tavares,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,20.0,2020-04-24T15:29:55-03:00,0,,http://www.doctoralia.com.br/adriana-busch-tavares,2022-10-28 18:38:36
207881,Dra.,Thaysa Andressa Brandao Vilela Teixeira,Rio Branco,rio-branco,acre-ac,ginecologista,2.0,2019-08-30T17:21:58-03:00,0,,http://www.doctoralia.com.br/thaysa-andressa-brandao-vilela-teixeira-2,2022-10-28 18:38:37
734661,Dra.,Nadiejda Nobre,Fortaleza,fortaleza,ceara-ce,ginecologista,4.0,2022-01-26T17:03:26-03:00,0,,http://www.doctoralia.com.br/nadiejda-nobre,2022-10-28 18:38:40
214731,Dra.,Julianna Barroso Rizzo Mendonça,Goiânia,goiania,,ginecologista,23.0,2022-10-28T07:35:23-03:00,0,130,http://www.doctoralia.com.br/julianna-barroso-rizzo-mendonca,2022-10-28 18:38:42
220025,Dra.,Aracele Franzen Schwambach,Dourados,dourados,mato-grosso-do-sul-ms,ginecologista,8.0,2021-10-19T10:37:01-03:00,0,,http://www.doctoralia.com.br/aracele-franzen-schwambach,2022-10-28 18:38:43
18072,Dra.,Bruna Hashimoto Salaorni Bortolansa,São José dos Campos,sao-jose-dos-campos,sao-paulo-sp,ginecologista,3.0,2020-01-10T14:37:48-03:00,0,,http://www.doctoralia.com.br/bruna-hashimoto-salaorni-bortolansa,2022-10-28 18:38:47
479956,Dr.,Jair Borges Barbosa Filho,Araras,araras,sao-paulo-sp,ginecologista,4.0,2020-08-24T13:08:43-03:00,0,,http://www.doctoralia.com.br/jair-borges-barbosa-filho,2022-10-28 18:38:48
175215,Dr.,Gustavo Antonio Neppelenbroek,Ribeirão Preto,ribeirao-preto,,ginecologista,9.0,2022-09-14T12:12:17-03:00,0,,http://www.doctoralia.com.br/gustavo-antonio-neppelenbroek,2022-10-28 18:38:52
116230,Dra.,Simone Barbosa Germano,Curitiba,curitiba,parana-pr,ginecologista,11.0,2021-08-30T14:15:34-03:00,0,,http://www.doctoralia.com.br/simone-barbosa-germano,2022-10-28 18:38:53
397555,Dr.,Elvidio Dos Santos,Vila Velha,vila-velha,espirito-santo-es,ginecologista,15.0,2021-09-21T15:26:16-03:00,0,,http://www.doctoralia.com.br/elvidio-dos-santos,2022-10-28 18:38:54
441945,Dr.,Valeria Marcal Vieira,Goiânia,goiania,goias-go,ginecologista,22.0,2021-05-22T16:24:54-03:00,0,,http://www.doctoralia.com.br/valeria-marcal-vieira-2,2022-10-28 18:38:56
507075,Dra.,Tatiane Ventura,Sete Lagoas,sete-lagoas,minas-gerais-mg,ginecologista,14.0,2022-06-09T21:21:02-03:00,0,,http://www.doctoralia.com.br/tatiane-ventura-2,2022-10-28 18:38:57
569833,Dr.,Michael Zarnowski,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,5.0,2022-04-12T19:11:31-03:00,0,,http://www.doctoralia.com.br/michael-zarnowski,2022-10-28 18:38:59
389556,,Eduardo Pereira Cruz,Goiânia,goiania,,ginecologista,14.0,2022-09-16T08:29:52-03:00,0,,http://www.doctoralia.com.br/eduardo-pereira-cruz,2022-10-28 18:39:01
45360,Dr.,Jorge Luiz Britto De Lemos,Araruama,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,7.0,2022-05-02T12:32:12-03:00,0,,http://www.doctoralia.com.br/jorge-luiz-britto-de-lemos,2022-10-28 18:39:03
99577,Dr.,Rodrigo Ferrarese,São Paulo,sao-paulo,,ginecologista,2.0,2020-08-13T16:13:41-03:00,0,500,http://www.doctoralia.com.br/rodrigo-ferrarese,2022-10-28 18:39:05
88671,Dr.,Gustavo Gama,Teresópolis,teresopolis,,ginecologista,3.0,2022-09-19T20:21:45-03:00,0,150,http://www.doctoralia.com.br/gustavo-gama,2022-10-28 18:39:08
28854,Dr.,Carlos Portocarrero Sanchez,Brasília,brasilia,distrito-federal-df,ginecologista,10.0,2022-05-06T14:00:41-03:00,0,,http://www.doctoralia.com.br/carlos-portocarrero-sanchez,2022-10-28 18:39:10
36223,Dr.,Evandro Oliveira Da Silva,Brasília,brasilia,,ginecologista,23.0,2022-10-04T13:59:19-03:00,0,,http://www.doctoralia.com.br/evandro-oliveira-da-silva-2,2022-10-28 18:39:14
637535,Dr.,André Matos De Carvalho,Brasília,brasilia,distrito-federal-df,ginecologista,3.0,2019-08-28T14:25:23-03:00,0,,http://www.doctoralia.com.br/andre-matos-de-carvalho-2,2022-10-28 18:39:17
569195,Dr.,Rodrigo Renee Ferreira,São José dos Campos,sao-jose-dos-campos,sao-paulo-sp,ginecologista,4.0,2020-10-26T15:25:57-03:00,0,,http://www.doctoralia.com.br/rodrigo-renee-ferreira,2022-10-28 18:39:20
470734,Dra.,Juliana Da Silva Vieira,Volta Redonda,volta-redonda,,ginecologista,7.0,2022-10-21T16:10:48-03:00,0,,http://www.doctoralia.com.br/juliana-da-silva-vieira,2022-10-28 18:39:23
403239,Dr.,Sandro Vinicius Machado Melo,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,3.0,2019-09-13T23:04:20-03:00,0,,http://www.doctoralia.com.br/sandro-vinicius-machado-melo,2022-10-28 18:39:25
171384,Dra.,Anna Luiza Lobao Goncalves,São Bernardo do Campo,sao-paulo,sao-paulo-sp,ginecologista,3.0,2019-07-16T21:55:23-03:00,0,,http://www.doctoralia.com.br/anna-luiza-lobao-goncalves,2022-10-28 18:39:28
120576,Dr.,Barbara Pace Silva Assis Carvalho,Belo Horizonte,belo-horizonte,,ginecologista,9.0,2020-11-18T10:36:06-03:00,0,,http://www.doctoralia.com.br/barbara-pace-silva-assis-carvalho,2022-10-28 18:39:30
104502,Dr.,Orlando De Castro Neto,Santos,santos,sao-paulo-sp,ginecologista,22.0,2021-10-07T21:32:38-03:00,0,200,http://www.doctoralia.com.br/orlando-de-castro-neto,2022-10-28 18:39:31
152695,Dra.,Maria Milanês Florêncio,João Pessoa,joao-pessoa,,ginecologista,7.0,2020-06-27T19:09:47-03:00,0,,http://www.doctoralia.com.br/maria-milanes-florencio,2022-10-28 18:39:34
